,molSIDs,XLogP,MW,LipinskiFailures,nRotB,MLogP,nAtomLAC,nAtomP,nAtomLC,nB,nBase,nAtom,nAromBond,naAromAtom,ALogP,ALogp2,AMR,nAcid,nSmallRings,nAromRings,nRingBlocks,nAromBlocks,nRings3,nRings4,nRings5,nRings6,nRings7,nRings8,nRings9,tpsaEfficiency,Zagreb,WPATH,WPOL,WTPT.1,WTPT.2,WTPT.3,WTPT.4,WTPT.5,VAdjMat,VABC,TopoPSA,topoShape,geomShape,PetitjeanNumber,MDEC.11,MDEC.12,MDEC.13,MDEC.14,MDEC.22,MDEC.23,MDEC.24,MDEC.33,MDEC.34,MDEC.44,MDEO.11,MDEO.12,MDEO.22,MDEN.11,MDEN.12,MDEN.13,MDEN.22,MDEN.23,MDEN.33,khs.sLi,khs.ssBe,khs.ssssBe,khs.ssBH,khs.sssB,khs.ssssB,khs.sCH3,khs.dCH2,khs.ssCH2,khs.tCH,khs.dsCH,khs.aaCH,khs.sssCH,khs.ddC,khs.tsC,khs.dssC,khs.aasC,khs.aaaC,khs.ssssC,khs.sNH3,khs.sNH2,khs.ssNH2,khs.dNH,khs.ssNH,khs.aaNH,khs.tN,khs.sssNH,khs.dsN,khs.aaN,khs.sssN,khs.ddsN,khs.aasN,khs.ssssN,khs.sOH,khs.dO,khs.ssO,khs.aaO,khs.sF,khs.sSiH3,khs.ssSiH2,khs.sssSiH,khs.ssssSi,khs.sPH2,khs.ssPH,khs.sssP,khs.dsssP,khs.sssssP,khs.sSH,khs.dS,khs.ssS,khs.aaS,khs.dssS,khs.ddssS,khs.sCl,khs.sGeH3,khs.ssGeH2,khs.sssGeH,khs.ssssGe,khs.sAsH2,khs.ssAsH,khs.sssAs,khs.sssdAs,khs.sssssAs,khs.sSeH,khs.dSe,khs.ssSe,khs.aaSe,khs.dssSe,khs.ddssSe,khs.sBr,khs.sSnH3,khs.ssSnH2,khs.sssSnH,khs.ssssSn,khs.sI,khs.sPbH3,khs.ssPbH2,khs.sssPbH,khs.ssssPb,Kier1,Kier2,Kier3,HybRatio,fragC,FMF,ECCEN,SP.0,SP.1,SP.2,SP.3,SP.4,SP.5,SP.6,SP.7,VP.0,VP.1,VP.2,VP.3,VP.4,VP.5,VP.6,VP.7,SPC.4,SPC.5,SPC.6,VPC.4,VPC.5,VPC.6,SC.3,SC.4,SC.5,SC.6,VC.3,VC.4,VC.5,VC.6,SCH.3,SCH.4,SCH.5,SCH.6,SCH.7,VCH.3,VCH.4,VCH.5,VCH.6,VCH.7,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,nHBDon,nHBAcc,PPSA.1,PPSA.2,PPSA.3,PNSA.1,PNSA.2,PNSA.3,DPSA.1,DPSA.2,DPSA.3,FPSA.1,FPSA.2,FPSA.3,FNSA.1,FNSA.2,FNSA.3,WPSA.1,WPSA.2,WPSA.3,WNSA.1,WNSA.2,WNSA.3,RPCG,RNCG,RPCS,RNCS,THSA,TPSA,RHSA,RPSA,bpol,apol
612,24784215,3.063,272.0419622,0,3,2.45,0,18,3,21,0,28,16,15,3.686,13.586596,71.7337,0,3,3,2,2,0,0,1,2,0,0,0,0.258158703,100,759,26,39.03828531,2.054646595,14.44831647,2.567041735,6.222283985,5.392317423,215.1995278,70.23,0.833333333,NA,0.454545455,0,0,0,0,6.88587685,13.60540363,0,4.638444297,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.95918367,6.18549346,3.365960555,0,558.05,0.894736842,358,13.24227621,9.220346691,8.37498434,6.909031836,5.62317151,4.402975962,2.917424286,1.862260422,10.57697338,6.463782323,4.978408782,3.572591528,2.557118221,1.666118304,0.894810701,0.521923766,2.650994706,3.866398008,4.821017052,1.091925578,1.429481463,1.45603073,1.22850154,0,0.201184464,0,0.575615506,0,0.062653892,0,0,0,0.096225045,0.370790812,0.529143308,0,0,0.06846532,0.168845157,0.195941313,0,0,1,11,1,0,0,0,0,1315.613226,1540.733158,2105.709821,1802.710182,1386.054936,28.12422682,25.91817523,39.47413085,34.3324753,28.69249212,0.3107848,-0.18386145,0.095573511,-0.106475776,0.098727216,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.259863,37.100137
613,24783865,4.495,296.1080264,0,4,3.11,0,10,3,23,1,38,17,16,4.145,17.181025,88.3112,0,3,3,2,2,0,0,0,3,0,0,0,0.084158475,108,1036,30,43.13264602,2.053935525,8.730865237,0,6.154651532,5.523561956,266.2277244,24.92,1,NA,0.5,0,1.846897391,1.55976947,0,12.89809737,17.09401514,0,4.770542007,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1,0,2,0,0,9,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,7.513007284,4.26035503,0.166666667,1180.03,0.904761905,433,14.65648977,10.22034669,9.082091121,7.398845215,5.998466536,5.037087791,3.137116493,2.234965515,12.691473,7.404441611,5.581624403,3.81100758,2.589939312,1.82376547,0.9906504,0.608567357,2.649744368,3.845588244,5.508281794,1.177012974,1.421673251,1.713193046,1.22850154,0,0.201184464,0,0.661236063,0,0.073271491,0,0,0,0,0.22565901,0.409841896,0,0,0,0.072268707,0.119726811,0,0,1,10,4,3,0,0,0,1450.171264,1661.832281,2230.566803,2149.865971,1635.910355,29.43291051,25.61649837,36.2249819,37.18476738,30.3705509,0.172114791,-0.113225158,0.047605529,-0.069321113,0.097251801,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.984519,47.395481
614,24783726,2.389,300.1085625,0,5,2.23,2,12,4,22,0,36,6,6,0.6382,0.40729924,64.4151,0,2,1,2,1,0,0,0,2,0,0,0,0.164640421,106,994,30,41.71238951,1.986304262,18.63662096,5.07444347,6.421129535,5.459431619,259.6816829,49.41,0.833333333,NA,0.454545455,0,0,0,0,9.39474243,10.17316532,1.752210432,2.40685195,1.298671662,0,0.333333333,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719,7.513007284,5,0.428571429,949.07,0.714285714,379,15.45781916,9.876028663,9.56577315,7.003641061,5.156638798,4.021893656,2.195336954,1.645960982,11.24253858,6.652624535,4.885548703,3.285285126,2.198443301,1.471719726,0.583066487,0.331588516,3.830352946,4.786102551,6.258766811,0.874269227,1.021542519,1.078643122,2.309306133,0.288675135,0.66532051,0.144337567,0.509284968,0.013498731,0.067853009,0.004499577,0,0,0,0.185395406,0.159517797,0,0,0,0.106834719,0.067306249,0,0,2,5,1,3,3,0,0,1061.597454,1209.127103,1591.886905,1519.692612,1257.92106,27.77503109,25.24044895,40.0196865,37.22690493,32.64626417,0.662883659,-0.385080795,-0.050110474,0.226131842,-0.143676574,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.563105,40.116895
615,24782974,3.997,322.0316899,0,5,2.45,3,14,3,20,0,34,11,11,3.3843,11.45348649,76.1031,0,2,2,2,2,0,0,1,1,0,0,0,0.171194332,94,801,23,37.89645587,1.994550309,14.24352776,5.613224811,6.112223421,5.321928095,247.2261667,55.13,1,NA,0.5,0.5,1.893442314,2.687779986,0,4.190133452,11.41147172,0,4.03125611,0,0,0,0.25,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,2,0,1,0,0,5,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.39,7.135802469,4.795005203,0.285714286,883.05,0.684210526,359,13.82806265,9.041713896,8.407590502,6.031811072,4.794252515,3.5250822,2.178655845,1.469618204,12.39887958,6.861629474,5.653128701,3.03178035,1.911245001,1.228602958,0.628229197,0.322502895,2.398526712,3.34441359,4.079406287,1.042081743,1.091044167,1.084857821,1.507540643,0,0.11785113,0,1.017822551,0,0.013176157,0,0,0,0.11785113,0.234708048,0.354637847,0,0,0.026352314,0.059587835,0.10048582,0,0,1,9,0,2,1,1,0,1156.379855,1288.576598,1660.980133,1399.962789,1198.21639,64.52698946,27.36886681,41.18427203,37.21188846,30.30579371,0.287970365,-0.07227382,-0.092012472,-0.000684641,0.045414315,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.222105,41.495895
616,24782610,3.235,413.2202233,0,9,3.44,0,8,5,32,1,61,12,12,4.3376,18.81477376,115.0313,0,3,2,3,2,0,0,0,3,0,0,0,0.165117766,152,2617,49,60.61191929,2.02039731,17.02536316,13.5353197,3.490043462,6,401.2833964,68.23,0.875,NA,0.466666667,0.240128137,6.017949635,2.755164219,0.5,20.3137343,19.68445512,4.836104505,3.230384183,1.74020216,0,0.111111111,1.004706186,0.309580875,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,7,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.63867188,11.74380165,6.292508918,0.458333333,3099.06,0.666666667,726,21.56226716,14.50749892,12.46063025,10.82941998,8.5483942,6.728119243,4.418555537,3.236223398,18.01861971,10.38421627,7.773257397,5.894705665,4.15057698,3.112837034,1.824335249,1.199496755,5.049324545,7.700624913,9.998717755,2.347786133,3.226480141,3.683367466,1.952069401,0.102062073,0.498636308,0.072168784,1.154339094,0.088388348,0.09849793,0.014731391,0,0,0,0.223543499,0.425846296,0,0,0,0.107735738,0.175579437,0,0,1,10,2,5,3,0,1,1994.915686,2323.323593,3239.778387,3435.290838,3076.993908,34.23232548,35.15528162,48.26184263,54.92230251,50.53538503,0.725147325,-0.411894999,0.060377298,0.011384543,-0.159454355,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.575417,68.020583
617,24781993,3.574,258.0559907,0,3,2.56,0,9,2,20,0,29,16,15,4.0251,16.20143001,70.0259,0,3,3,2,2,0,0,1,2,0,0,0,0.146906103,94,682,23,37.22378994,2.06798833,11.91366251,3.099452639,6.294376518,5.321928095,208.4704713,37.91,0.833333333,NA,0.454545455,0,0,0,0,8.917585245,13.36556868,0,2.793461091,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.005,5.969821674,3.321799308,0.071428571,655.04,0.944444444,345,12.37203272,8.809663088,7.845294213,6.457253829,5.1824864,4.294774677,2.600775027,1.714067993,10.31526424,6.00923045,4.3796775,2.879587272,1.882497959,1.270597923,0.602538631,0.3111119,2.120857691,3.040180105,3.856183207,0.747007544,0.865110203,0.892718224,1.030256758,0,0.083333333,0,0.472799066,0,0.0186339,0,0,0,0.096225045,0.370790812,0.548785163,0,0,0.02795085,0.107594652,0.127990097,0,0,1,12,0,1,0,0,0,1085.733655,1242.706071,1654.558831,1372.690186,971.6330248,27.20737955,23.28068233,33.25688911,29.33937616,19.6127743,0.296114839,-0.147975597,-0.095006777,0.171404123,-0.108683855,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.341277,37.156723
618,24781960,2.671,263.0728478,0,5,2.12,0,15,3,19,0,31,11,11,1.6495,2.72085025,71.7052,0,2,2,2,2,0,0,1,1,0,0,0,0.35104345,88,684,23,36.07338025,2.00407668,17.5153219,5.343479642,9.118132423,5.247927513,222.8563627,92.35,1,NA,0.5,0.083333333,2.034969868,1.902137679,0,3.124151921,8.654487713,0,3.061516663,0,0,0,0.166666667,0,0,0,0,1.650963624,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4099723,6.9632,3.995837669,0.25,718.06,0.722222222,336,12.95781916,8.72387665,7.35539166,6.205798202,4.647127691,3.223332913,2.211605421,1.410019706,10.9521765,6.320482425,4.599204053,3.324980055,2.033229575,1.193181489,0.636955683,0.320090934,2.328788104,3.133955311,3.338111667,0.978206462,1.059841992,0.897343288,1.014741363,0,0.11785113,0,0.532985558,0,0.017010345,0,0,0,0.11785113,0.25,0.297409508,0,0,0.061237244,0.10169767,0.105490335,0,0,2,5,1,1,1,0,0,1142.106996,1291.457693,1676.029114,1430.097375,1167.957411,26.75663201,24.36055437,35.58459658,29.3571022,25.77301378,0.395421484,-0.214286503,0.063667424,-0.061521706,0.015847094,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.345691,37.592309
619,24781734,6.08,394.0720348,1,7,3,0,27,3,30,0,43,18,18,5.3856,29.00468736,108.0998,1,3,3,3,3,0,0,0,3,0,0,0,0.22328405,140,2659,39,56.76155324,2.02719833,19.14498143,10.46812152,6.155290505,5.906890596,342.7307503,87.99,1,NA,0.5,0,0,0,0,14.72033891,21.81389907,0,4.859701606,0,0,0.391486764,0.430674364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,11.4075,7.335069444,0,1269.07,0.821428571,834,19.93251065,13.50804039,12.08732097,9.512104897,7.310725301,5.771821304,3.631530224,2.551516581,15.25861898,8.591632525,6.157843396,3.925186253,2.462324575,1.577149478,0.737258619,0.373893914,3.651792664,4.619646424,5.692974392,1.050809868,1.126889602,1.113464928,1.803416497,0,0.284517797,0,0.690558876,0,0.029103404,0,0,0,0,0.25,0.356335073,0,0,0,0.083333333,0.100541444,0,0,3,15,3,0,0,0,0,1643.545939,1855.379352,2400.477744,2266.556761,1816.219576,39.53078665,34.30457469,48.27594088,47.71982656,40.71982656,0.525470853,-0.28415167,0.057318869,0.015167923,-0.079573691,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.310105,54.549895
620,24781653,5.125,350.0701166,1,3,2.45,0,10,3,25,0,39,16,15,4.0666,16.53723556,88.168,0,3,3,2,2,0,0,1,2,0,0,0,0.150569836,126,1223,38,46.40282613,2.01751418,20.73510378,2.598230052,13.10356874,5.64385619,291.1670288,50.49,1,NA,0.5,1.5,2.587241662,2.938778483,3,4.623381443,12.36819902,1.019824451,4.595843038,1.206588787,0,0,0,0,0,0,0,0.333333333,2,0.25,0,0,0,0,0,0,3,0,1,0,0,5,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8112,6.718836565,3.665139525,0.3125,1175.07,0.695652174,456,16.7756564,10.76987551,10.94347261,8.622715064,6.894641998,5.364885943,3.816597302,2.685491797,14.55874764,7.903531587,7.204960056,4.265873769,2.707520914,1.792716132,1.039552699,0.601293781,5.105439905,7.474338192,10.29262395,2.34360769,2.652684402,3.042006044,2.790687483,0.288675135,0.7986806,0.11785113,1.925097782,0.223606798,0.31456701,0.05,0,0,0.096225045,0.295306397,0.731556116,0,0,0.028867513,0.080267476,0.185681069,0,0,3,5,2,4,0,1,0,1693.508256,2001.659272,2883.480614,2755.322586,2322.27378,40.64029006,30.92506902,49.240598,57.53492774,42.73102282,0.414892518,-0.206747231,0.124408001,-0.313091313,0.24106028,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.569312,48.390688
621,24780925,4.181,287.1546239,0,4,2.45,3,14,5,22,2,39,6,6,0.3204,0.10265616,73.1924,0,2,1,2,1,0,0,0,1,1,0,0,0.262123587,100,1014,31,42.17250462,2.008214506,17.09530385,0,14.57208351,5.459431619,274.9794597,75.27,0.833333333,NA,0.454545455,0,0,0,0,12.72371756,11.2719008,0,2.00414513,0,0,0,0,0,0.25,1.154700538,0.707106781,1,0.577350269,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,1,2,2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3553719,9.209183673,5.605536332,0.428571429,1180.06,0.80952381,382,15.0791395,10.2027086,8.494241498,6.902051295,5.332120935,3.805893845,2.625782545,1.416316599,11.77164702,7.037232165,4.944232862,3.373917252,2.253438782,1.487665849,0.910069393,0.333842038,2.367651611,3.49148493,4.15115906,0.702740449,0.870081257,0.90682646,1.018582703,0,0.19245009,0,0.36993421,0,0.04045085,0,0,0,0,0.083333333,0.142258898,0,0,0,0.027777778,0.024387902,1,0,1,7,0,2,4,0,0,1225.71835,1367.549032,1725.343085,1865.319972,1389.280422,24.30194565,24.10503895,31.35155179,35.40387626,28.38960937,0.355124229,-0.110769678,-0.130056142,-0.030377009,0.170251646,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.180726,44.459274
622,24780890,3.564,291.1041479,0,7,2.34,3,9,6,21,0,37,11,11,2.6132,6.82881424,79.2519,0,2,2,2,2,0,0,1,1,0,0,0,0.317240413,96,979,22,40.05213091,2.002606546,17.75379695,5.450495646,9.192688678,5.392317423,257.4483319,92.35,0.857142857,NA,0.461538462,0.5,1.591440336,2.204650516,0,6.929625049,8.225364108,0,2.593705704,0,0,0,0.5,0,0,0,0,1.650963624,0,0,0,0,0,0,0,0,2,0,2,0,0,5,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37188209,8.444444444,6.12,0.357142857,1064.06,0.6,412,14.37203272,9.631030293,8.596912538,6.013759928,4.805647954,3.6133555,2.016408721,1.562728098,12.31398382,7.249621105,5.842708795,3.260450387,2.271470461,1.403971233,0.739785305,0.48967501,1.826071867,2.614857966,3.12662201,0.890390702,1.077175349,1.017255249,1.309295861,0,0,0,0.898345894,0,0,0,0,0,0.11785113,0.268728739,0.227319394,0,0,0.061237244,0.105994907,0.081291042,0,0,1,5,1,3,1,1,0,1251.112595,1396.706575,1769.171965,1451.719977,1338.080499,28.75663201,26.36055437,38.08216133,28.19092026,31.88847608,0.401191632,-0.302515886,0.216377757,-0.193552659,0.092638384,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.718519,43.779481
623,24780781,3.192,283.1208435,0,4,2.89,3,11,5,23,0,38,12,12,3.4139,11.65471321,80.3902,0,3,2,2,2,0,0,0,3,0,0,0,0.180311698,106,1006,30,43.28853717,2.061358913,11.48669001,8.671172599,2.815517409,5.523561956,262.6310506,51.05,1,NA,0.5,0,0,0,0,15.73095107,17.09910054,0,3.499642619,0,0,0,0.3086067,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87901701,8.022222222,4.26035503,0.235294118,1180.04,0.904761905,421,14.49335306,10.36450464,8.627462606,7.441738434,6.036575544,4.880672995,3.07398683,2.237742666,11.65815305,7.015029613,4.890730204,3.489413199,2.382349248,1.617481164,0.863522028,0.531455353,2.324194151,3.560697291,4.506789968,0.850903493,1.079108378,1.128606397,0.870790812,0,0.166666667,0,0.398092535,0,0.040241203,0,0,0,0,0.253436788,0.325528669,0,0,0,0.07696461,0.078406707,0,0,0,11,2,2,2,0,0,1262.485853,1443.40185,1902.059651,1867.910949,1480.605967,23.68338741,25.04801144,32.65700771,33.2655667,26.49109766,0.333338064,-0.135766178,-0.167494138,0.138291296,-0.020675461,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.416519,44.761481
624,24779810,2.706,272.0731821,0,5,2.23,0,19,5,20,0,31,12,12,2.5347,6.42470409,76.7009,0,2,2,2,2,0,0,0,2,0,0,0,0.373539204,90,874,22,38.26483266,2.013938561,17.11348402,2.518040509,12.05916414,5.321928095,237.0859634,101.63,0.857142857,NA,0.461538462,0,0,0,0,8.153810907,9.931461555,0,1.313814579,0,0,0,0,0,0,0,0,2.102578845,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.39,8.3232,5.87755102,0,682.06,0.894736842,403,13.50178923,9.237183443,7.901711138,5.905171466,4.482507012,3.512245304,1.919776928,1.141010869,10.76253808,5.938241976,4.065607347,2.38555873,1.492127132,0.898025587,0.371548872,0.171517096,1.618578069,2.126883091,2.55678615,0.512269419,0.574230827,0.53111589,0.98559856,0,0,0,0.407187086,0,0,0,0,0,0,0.185395406,0.214427682,0,0,0,0.052622978,0.040882707,0,0,3,8,1,0,0,0,0,1162.915825,1268.930087,1543.450417,1377.776242,1104.155776,27.34214328,23.35894908,31.41434833,28.16447663,24.00326692,0.238456535,-0.112274931,-0.046923085,0.107467293,-0.088533321,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.898484,38.983516
625,24779654,1.149,234.0462986,0,2,2.12,0,15,3,17,0,26,11,11,1.9827,3.93109929,64.6243,1,2,2,2,2,0,0,1,1,0,0,0,0.446279222,82,450,22,31.92778239,1.995486399,13.43002433,4.830838714,5.514909486,5.087462841,194.5636179,104.45,0.8,NA,0.444444444,0,1.016265496,1.894848512,0,2.334815149,9.90951238,0,5.269331926,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4567474,5.104166667,2.831111111,0.090909091,489.05,0.6875,231,11.7067423,7.5753874,7.10492873,5.761961114,4.103713328,3.089952574,2.215636673,1.244056704,9.414171699,5.449665643,4.478957838,3.342366739,2.153967599,1.32146155,0.79137758,0.380997982,3.025858184,3.448292126,4.441782559,1.406750947,1.523087383,1.616014578,1.304737854,0,0.416666667,0,0.69141756,0,0.128468226,0,0,0,0.11785113,0.204124145,0.446957992,0,0,0.102062073,0.120695972,0.166805327,0,0,3,5,2,1,0,0,0,1140.582027,1328.407049,1819.946006,1542.740061,1204.059021,24.39665171,21.50230016,32.97631991,32.11364487,22.44397225,0.305313876,-0.173025763,0.009458264,0.01535313,0.027233474,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83007,32.73193
626,24779297,4.106,359.1157582,0,7,3.33,0,11,4,30,0,44,22,21,4.8908,23.91992464,101.0705,0,4,4,3,3,0,0,1,3,0,0,0,0.171421049,140,2277,37,55.94833274,2.072160472,14.85041359,11.81249701,3.037916585,5.906890596,313.198907,61.56,0.888888889,NA,0.470588235,0,0,0,0,18.05166771,22.11669731,0,4.766018116,0,0,0,0.908560296,0.793700526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,10.15625,5.757785467,0.090909091,1507.05,0.962962963,781,18.47648073,13.27598958,11.55887215,9.772976377,7.806931614,6.271634979,3.994053004,2.736178452,14.49997382,8.551626342,5.960798672,4.042154429,2.670969284,1.733903171,0.862676576,0.489074218,3.16584216,4.510426841,5.701565591,0.948473567,1.152998944,1.160124958,1.348074696,0,0.201184464,0,0.509920706,0,0.037598705,0,0,0,0.11785113,0.404811503,0.557549473,0,0,0.034020691,0.117745845,0.122979876,0,0,2,16,2,2,0,0,0,1534.186514,1759.031081,2333.099754,2109.531792,1683.65261,30.45785644,32.65700771,44.59393461,42.36769448,34.48337764,0.65657134,-0.346917194,-0.187364705,0.437448475,-0.252870014,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.610519,54.363481
